,True,Predicted
1610,0.687227,0.3663005904598427
1611,0.276889,0.16165726161038
1612,0.223463,0.13910723291215793
1613,1.0517,0.5804567175842006
1614,2.17864,1.2309594025903148
1615,2.44249,1.3707859348794356
1616,1.48878,0.8489086925424512
1617,0.110397,0.08024775380929719
1618,-0.838671,-0.4483308899230699
1619,-0.919615,-0.4883188879022712
1620,-0.401093,-0.20779062105423388
1621,-0.0849579,-0.037305768700742176
1622,-0.364997,-0.20744777186164273
1623,-1.29688,-0.7407531897135233
1624,-2.23654,-1.348236454549387
1625,-2.1905,-1.4182750850396812
1626,-1.04709,-0.7451139298153121
1627,0.121249,0.06387225049629366
1628,0.385135,0.3232301922582875
1629,0.105883,0.13001526100336394
1630,-0.0930641,-0.06806571596642039
1631,-0.0677548,-0.056587505898273875
1632,0.544276,0.40803252670664275
1633,1.43101,1.1113090117452407
1634,1.85907,1.452554255240818
1635,1.42184,1.1459696668144281
1636,0.470344,0.389621221896016
1637,-0.288753,-0.22230139092643944
1638,-0.602234,-0.4841800107045283
1639,-0.562716,-0.40107692170304243
1640,-0.503716,-0.2676325703647229
1641,-0.771647,-0.47214524570136035
1642,-1.25821,-0.9094027761402811
1643,-1.78458,-1.3252906550543124
1644,-2.07203,-1.52157990710858
1645,-1.75513,-1.2393453084959616
1646,-1.05627,-0.6880485924783034
1647,-0.509804,-0.28407277820263444
1648,-0.321455,-0.16202043761708773
1649,-0.224728,-0.1513355842658789
1650,-0.12181,-0.08485432371969298
1651,0.299506,0.24696527654716427
1652,1.24358,0.8967504428990847
1653,2.05905,1.4225573567988106
1654,2.20538,1.5371522770733905
1655,1.78646,1.2714488808458946
1656,1.21255,0.8894515779009797
1657,0.823995,0.5908603522097496
1658,0.852441,0.5781316838519385
1659,1.19833,0.7782535267060848
1660,1.3681,0.8384167226661003
1661,0.902383,0.5199823953310141
1662,-0.0025731,-0.01368540421586298
1663,-0.450312,-0.28880472880051544
1664,-0.245674,-0.1901467314379122
1665,0.0438649,-0.012444763820451761
1666,-0.0189824,-0.012876300979929615
1667,-0.335033,-0.1797564048279771
1668,-0.700865,-0.40147411062206284
1669,-0.941782,-0.5419569570217754
1670,-0.629439,-0.3695017231280116
1671,0.361795,0.20981493651635613
1672,1.18967,0.7050166307006573
1673,0.975186,0.5941644673304339
1674,0.0424845,0.04194469876958178
1675,-0.743673,-0.4196345745476363
1676,-0.761731,-0.4463997643459043
1677,-0.103121,-0.08948722776141017
1678,0.589587,0.3205681771798931
1679,0.817245,0.4790369955531172
1680,0.371446,0.15954815233546515
1681,-0.400738,-0.3670428561133713
1682,-0.921483,-0.7061231317633868
1683,-0.832941,-0.5844851491123177
1684,-0.327461,-0.21839767143865332
1685,-0.144819,-0.07822532706440316
1686,-0.749723,-0.4636412330679652
1687,-1.58428,-0.9832295046514798
1688,-1.63692,-1.032861737941192
1689,-0.88095,-0.5875395803945342
1690,0.103184,0.04618497163822841
1691,0.650256,0.41663437042546037
1692,0.454739,0.304545193105708
1693,-0.367984,-0.18905376323938008
1694,-1.08561,-0.5984346772025699
1695,-1.00728,-0.5448271364891109
1696,-0.180348,-0.08539969500473707
1697,0.889243,0.517557866389772
1698,1.38112,0.776738712390082
1699,0.767097,0.4390655611619063
1700,-0.529251,-0.28121724657095853
1701,-1.29224,-0.7220506633478958
1702,-0.950012,-0.5528717186144321
1703,-0.215895,-0.13454150709578683
1704,0.259713,0.13573612529158313
1705,0.183109,0.07348116451919276
1706,-0.375994,-0.2499563239812341
1707,-1.06809,-0.6282859596057632
1708,-1.09543,-0.6351708935118726
1709,0.149147,0.06301626962639231
