,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class
90,-1,LOMAP_UC2090,1,6.902495439072913,0.38751428571428576,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.5688436416181808, 0.7897419647242641, 0.8225642173153207, 0.5374206524445478, 0.3254766261107681, 0.18027541156411697, 0.6656386854258596, 0.18709712008737775, 0.6192573996662619, 0.618022036797402, 0.20987543032993938, 0.15795691425899874, 0.10069869412464423, 0.21184997116350543, 0.02188644345300517, 0.138614235475506, 0.1261560462028541, 0.05446267647716352, 0.023370168152184904, 0.019671847803646073, 0.02370582011849781]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.37714854716134594, 0.4419122616381077, 0.46419388458301225, 0.33918611624610623, 0.3947598475690198, 0.2675105563541796, 0.6555141146911914, 0.18049373485066275, 0.38714255252510554, 0.38920837516350815, 0.1981455728721162, 0.24834623292467756, 0.1912376182572747, 0.2957622300606745, 0.09080900535362535, 0.15791003876916995, 0.1483778332088011, 0.10024084753013962, 0.09413524608717029, 0.08610574093387026, 0.09253233730361496]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage']"
91,0,LOMAP_WAH000,1,25.441748025818328,0.9704628571428573,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[16.175349881690337, 16.942138942990553, 16.864338750719117, 17.00174363485284, 0.36087990946159587, 0.10891201392826497, 4.2559564636107305, 0.1345409094725804, 0.8655468007162743, 0.5274488444403772, 0.09983153358495084, 0.11860936880473459, 0.02665698937426539, 0.09341669461549713, 0.018090288904964606, 0.11399952841534153, 0.11543055607754402, 0.01592257506896986, 0.0018104320422943827, 0.0008679767241488324, 0.0017795916289845195]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[3.2308728380239353, 3.2817576914879867, 3.267610955090036, 3.3532691678019266, 0.6296119681297205, 0.38843587448410843, 2.3458716095650995, 0.22666992862418076, 0.5883653388564862, 0.4437715787170572, 0.20952726922599121, 0.3805852368863012, 0.21375837044020446, 0.3143073633601679, 0.12387729432417786, 0.20641229954571316, 0.21961814173459385, 0.11462018113318839, 0.10465974212847189, 0.09184003211393413, 0.10344936913254603]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'No damage', 'Minor']"
92,0,MAMMOTH_A-CVK090,1,5.071113489548452,0.45928571428571424,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[4.563318028331481, 4.569922725913778, 4.514862294203935, 4.466511992698429, 0.18688998821699668, 0.03640078680786757, 0.2258726877865675, 0.04562593963594285, 0.21957521653136822, 0.21865577839189332, 0.042728422549098616, 0.02149511072797821, 0.0073077641935103835, 0.02279227310767607, 0.0015216701776539256, 0.008664484346256718, 0.008704035618691435, 0.0018390603588246133, 0.00034253790866807906, 0.00019265022203742414, 0.0004939355380999481]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[1.2681153340570768, 1.2232234494895255, 1.242548048448971, 1.2046112400878182, 0.47452134553753844, 0.23803152283400256, 0.5424255679603859, 0.15530077718741261, 0.2905264788111385, 0.29094621380586694, 0.15492925056361295, 0.19850313013938128, 0.15286435745009877, 0.20134198638058398, 0.07241405108667653, 0.0958016217892825, 0.09278617648622756, 0.0743750395735316, 0.07723338986060377, 0.07249702141521441, 0.0758538876034311]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Moderate', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
93,-1,MAMMOTH_A-LUL000,1,11.117297342066879,0.5576114285714285,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[6.181161442587967, 6.963638218702548, 6.71977509702536, 5.920321949228022, 0.8007393771783166, 0.15436206481999964, 3.454032301548596, 0.16693469116029516, 0.5816886464541682, 0.5526895815383679, 0.12461362275066142, 0.10310760860315968, 0.06591036398624289, 0.08740736035667748, 0.022271621946994558, 0.04730561704582313, 0.05001284961773829, 0.004908274473616905, 0.010641644973002478, 0.01113930738501141, 0.011370443036227992]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.608082640659766, 1.6447124742172428, 1.6134937336110258, 1.7249419739640102, 0.7291751425802444, 0.37648800209074046, 1.9190597814222783, 0.20145479241528452, 0.4236453478718164, 0.39044284033301996, 0.18093570398513503, 0.22790039877600746, 0.179896431049075, 0.2489315339611802, 0.07428651545762913, 0.12730403678312985, 0.11730867808624454, 0.08508848589414712, 0.08549137996224854, 0.08066290433282368, 0.0819998992640832]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
94,0,MAMMOTH_B-LUL000,1,7.256049758348423,0.5958885714285713,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 5, 5]","[5.0240032845303, 4.833888155113674, 4.830680166417994, 5.3655538378320635, 3.256778348835284, 0.12412088990844045, 0.20704061428945986, 0.045024955379542445, 0.3845380376870043, 0.81615584806074, 0.09149722858989635, 0.05310277457706837, 0.021163389456462865, 0.041597604664570076, 0.006278576176182617, 0.02534945836421455, 0.028724180893516475, 0.0020098682443384216, 0.0007287060079145685, 0.00015824748576729784, 0.0005559568434790464]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.5813380302833522, 1.6012365092114826, 1.57619985352212, 1.7612466535664892, 2.1621726741337755, 0.41109701011167293, 0.46223075765378324, 0.17025205592853432, 0.4755978321637784, 0.6933294684485973, 0.2315793003236444, 0.2794905053514826, 0.19952105969124065, 0.2549756143842476, 0.1012401733566165, 0.14614390970867436, 0.15615872725586086, 0.07389291307921048, 0.09290576678700135, 0.08552788682065698, 0.09302646652149463]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
95,0,MAMMOTH_I-LUL090,1,1.410501457309684,0.26152314285714284,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[0.16662437636379263, 0.24198915375684277, 0.24157451125912566, 0.16725750793596145, 0.06067166650112833, 0.016074608398646377, 0.07094697365912521, 0.012726378580390475, 0.0868489711928172, 0.08666738566534687, 0.013894155501040919, 0.010414313285002435, 0.0038666895228908855, 0.011686333360300732, 0.0015232867988195927, 0.007087049117727805, 0.006785859163791743, 0.0017725958632475933, 0.00029384640381610117, 0.000199034904533183, 0.00035360067622922456]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.2469466714961553, 0.28053288757750156, 0.28551784681228964, 0.23843456281486822, 0.2729771723927802, 0.18122478459267555, 0.2979146991724437, 0.10837413805147177, 0.18078082237146567, 0.18050238896501397, 0.11288330430880458, 0.16056787051452606, 0.13213154508918648, 0.16504967499268, 0.07014663507048707, 0.09094617369645118, 0.08692502681481784, 0.07390708672896784, 0.07599257687899763, 0.07004524244365376, 0.07293889546804212]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
96,0,MAMMOTH_L-CVK090,1,1.0142415730890755,0.21172485714285716,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.08212663585134998, 0.12678793464778104, 0.12719393450382396, 0.08101889252829499, 0.030555946415444065, 0.008698148020058616, 0.026004383032042368, 0.00784314597970329, 0.04233304398238615, 0.042376362944418655, 0.006690156834647047, 0.0047291249465355985, 0.0023491423745384352, 0.004126677382964685, 0.001447489413400939, 0.0032474470908067125, 0.003268392200993493, 0.0010405032502631686, 0.0003538529530891311, 0.00025545096610481296, 0.00030230657655050614]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.17458099605445163, 0.20289865994679163, 0.20077525172494565, 0.17191944855517605, 0.21213754875268845, 0.1487818211212713, 0.2026701138429935, 0.09300695308790513, 0.12969771056367985, 0.13080696099289416, 0.09146105505863346, 0.1276449249997173, 0.11341827100109816, 0.13206676166010808, 0.05817269738032754, 0.07028920556131199, 0.06744829366420388, 0.06268655436331189, 0.06672210187056307, 0.06173528032336591, 0.06330247003236089]","['Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
97,0,MAMMOTH_L-FIS090,1,1.386839625562962,0.2837694285714286,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[0.20169737153990436, 0.2763673240100964, 0.2759875678732429, 0.20128162139189448, 0.09141197968770612, 0.019879926565525514, 0.09583267091600953, 0.020030855654766193, 0.11830329841832604, 0.1183134131141371, 0.018171669753633164, 0.01696824176824609, 0.006386549686527208, 0.012939781431633424, 0.002776217673037944, 0.007969878290093354, 0.008310474271019266, 0.0009066083680542413, 0.0008635203757703836, 0.0007563371431477755, 0.0009331666557760676]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1]","[0.28522772099307525, 0.3186808407731281, 0.32528411236172117, 0.27387162268519705, 0.3316297665813372, 0.1966173951942818, 0.3476295215371315, 0.12310860717613023, 0.21071488130511012, 0.2106374067656909, 0.12543202207643087, 0.17979571044297746, 0.14036018081332846, 0.17723296388376314, 0.0745557250936682, 0.09066603685815999, 0.09176473089120686, 0.07535009849594031, 0.07648160439552425, 0.07056912165359457, 0.07655355200389881]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
98,-1,MAMMOTH_L-LUL090,1,5.7963193645638045,0.43503428571428576,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.5122243432300184, 1.7876441317685408, 1.8008531697095271, 1.4643704954025643, 0.3128285528454832, 0.17467269412242656, 0.6232793677139269, 0.09974974897065772, 0.3913853438910037, 0.3911327805837882, 0.12513676514871394, 0.10856032384717393, 0.07885820591959349, 0.13033165767503943, 0.011216388572747035, 0.07415593023392947, 0.06601892198488582, 0.03741728638156297, 0.01798155141429865, 0.01643893205888084, 0.01818578227813475]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.9850153735859162, 0.9477934896914437, 0.9823097019985, 0.7980193560980489, 0.38576768882368884, 0.26322134095988464, 0.6267333399472765, 0.1295580204980289, 0.2976990511652953, 0.29881293044821544, 0.14980138134305393, 0.19946817446116974, 0.16717630324135738, 0.21917384606455356, 0.06517319375209084, 0.11038091621646247, 0.10330269692168431, 0.07961383591949601, 0.08153510259623785, 0.07789411559155221, 0.0775827690613787]","['Severe', 'Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
99,0,MANAGUA_A-MAN090,1,37.11317021602302,1.0406285714285715,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5]","[25.203016963213518, 23.358229190932175, 23.600146182659714, 23.420714444481217, 7.107673509440116, 0.1562466984585763, 9.39384830489129, 0.9237904718288815, 6.003403915647427, 6.180421403280873, 0.1743624126188978, 0.07035931578537356, 0.020446717105115406, 0.07659334791728542, 0.009995075533054629, 0.0823361891507973, 0.08194712321899231, 0.009819180449808864, 0.0008625573772463582, 0.0006487324190022669, 0.0014799584075064214]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 1]","[4.0174520470052535, 3.805264933136555, 3.8111725718814142, 3.8946010552376835, 2.903178848493562, 0.4444256690434615, 3.374944443030136, 0.7270461098554164, 1.4659730996429683, 1.4450441954616748, 0.289719164111698, 0.28293874276035363, 0.19302957492289174, 0.28959547722517426, 0.1109912462820821, 0.18498488239255642, 0.2014271703353382, 0.10672710849540806, 0.10002969452931582, 0.0903786169626679, 0.10187601863988743]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Collapse', 'Severe', 'Collapse', 'Collapse', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Moderate', 'Minor', 'Minor', 'No damage', 'Minor']"
100,-1,MANJIL_184327,1,12.091331404667674,0.5931628571428571,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[5.646110259999577, 6.428329866913897, 6.50676938398445, 6.4208230197724365, 3.987875298123305, 0.1456566713958708, 0.6842395188437672, 0.1431175884601839, 0.6755477482232609, 0.9031202448855917, 0.20407833483010623, 0.11916400138799547, 0.07968368636589789, 0.1596691785270239, 0.0085161367383664, 0.09131593568039378, 0.08100279602605814, 0.030296119024015272, 0.013553787851710578, 0.012692234114052639, 0.012272686097497022]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.5550566188724506, 1.6971030924357322, 1.676498041891842, 1.8228481101434053, 2.271294576311678, 0.3981712001768952, 0.6287670544184565, 0.16810948890656152, 0.4299858480052813, 0.5641972872059925, 0.21084641253818892, 0.24651549823633062, 0.19052366740377819, 0.2946219639731536, 0.08871791509976344, 0.16215088211875786, 0.1506546123384898, 0.09906538977329007, 0.09440527049548805, 0.08694286253582933, 0.09168392489778823]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
101,-1,MANJIL_ABBAR--T,1,7.205612643665223,0.35701542857142854,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.588420299907486, 0.8321222500006439, 0.8155845286010587, 0.6192835757481256, 0.264575491030417, 0.11951521234606999, 0.3738583239670764, 0.10552952661565163, 0.4369870245125707, 0.4395996175495347, 0.13809232780290803, 0.11466413233856025, 0.07168340177505729, 0.16610735924252834, 0.014105095809832126, 0.12215734496907887, 0.11588324248526101, 0.03780191479888448, 0.014099092770137994, 0.011801736555099097, 0.013695445402135936]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.3865750586885422, 0.48062442639697456, 0.46146778828216545, 0.41694341237807936, 0.4809299491619403, 0.23007677607726912, 0.4289730847043477, 0.16131778116574463, 0.32058306809179454, 0.32551629285110734, 0.17120992555549883, 0.2915885868519496, 0.19265279612983982, 0.31270235818855296, 0.11018126270233736, 0.184076099836309, 0.1799266588889544, 0.11180181744690088, 0.09863617065204325, 0.08806759258651045, 0.09874213060242663]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage']"
102,-1,MORGAN_AND340,1,8.66508466872271,0.6160742857142858,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[4.3498753915902455, 4.165567093262842, 4.196714781631443, 4.117167864312649, 0.760066750168726, 0.13756993588703528, 1.8902376104023695, 0.12775994356328974, 0.4536676674522682, 0.46832345401120956, 0.10074774751620298, 0.08425243099025881, 0.06324365871404163, 0.08383106868943552, 0.02215029233937225, 0.03621806174276957, 0.04150803113873816, 0.0044564713055047014, 0.010761168979953703, 0.011425798997816945, 0.012694174299391913]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.711226944059506, 1.5220020890874861, 1.5416402180678388, 1.6529727389352622, 0.7152850119282459, 0.33462693651770287, 1.6724847421578561, 0.1415421560149663, 0.3142381310107572, 0.3149840022136613, 0.15840036673296568, 0.1906784224035317, 0.1588876611843374, 0.21119126772836808, 0.06448521235892257, 0.10298203594657282, 0.0974203509724424, 0.07647451462427035, 0.0788556504440404, 0.07392733643310258, 0.07498094408732499]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Moderate', 'No damage', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
103,0,MORGAN_G03000,1,0.6261848302381374,0.163122,No damage,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.014445700466015308, 0.02793084500603346, 0.027935444780739987, 0.014010772350550121, 0.006514207448582511, 0.0023824736512295204, 0.005293640410970909, 0.003190281529330913, 0.012314028271788152, 0.012352089280175919, 0.0022877138848673723, 0.002246743173739317, 0.0014759376877914437, 0.0018938303515247425, 0.0009912400150466371, 0.002174451781373045, 0.0022014328479209246, 0.0004942994163509327, 0.00029211796492752557, 0.0002668337030176694, 0.00031071291275076276]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[0.09911545718606567, 0.10961951328917739, 0.10920475224844356, 0.09986836257873316, 0.1376195984534505, 0.11389442415955847, 0.13553460370407602, 0.07299173579833608, 0.09056721636596785, 0.09015919364338133, 0.07290684721883856, 0.11121619170136031, 0.10164893516285663, 0.11438906776755446, 0.05455249512785189, 0.06553646322867303, 0.06269886490077099, 0.060023178958935997, 0.0645226568658054, 0.05918523712794341, 0.060276356039884994]","['No damage', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
104,-1,MORGAN_G04360,1,6.140429973818453,0.3862914285714286,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.6526113799222064, 0.8967217316298869, 0.9547214532146112, 0.6439360266315246, 0.3310839826747296, 0.18465392080170576, 0.6968110247872161, 0.16969047656353395, 0.5775657012297749, 0.5745796648408239, 0.1933433869762435, 0.15737329947880266, 0.10156084113660933, 0.21147350954207966, 0.02004920025019751, 0.13133526014188013, 0.118312706920251, 0.05544813477674889, 0.023596486267384597, 0.019872756544491138, 0.024327253396468296]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.41887129883435187, 0.478695883092798, 0.5195094808623014, 0.3666991124011141, 0.40039544154355555, 0.272198869006178, 0.6821829648104468, 0.17530945604822715, 0.3791046599978064, 0.38093803477759197, 0.19201922973298857, 0.24855560645330524, 0.1923979746316802, 0.29713750853126164, 0.0696170601817321, 0.1597913944653222, 0.15029687007876957, 0.10119604229665384, 0.09476521500468292, 0.0864750362938217, 0.0933052499915512]","['Moderate', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage']"
